,replicon,name,group,seq_len,is_mongrel,have_contig,complete,shotgun,chromosome,img_path
12257,NC_044770,"Thitarodes damxungensis mitochondrion, complete genome",Insecta,15362,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_044770.png
12258,NC_016873,"Lasiurus borealis mitochondrion, complete genome",Mammalia,17048,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_016873.png
12259,NC_008108,"Chondrostoma lemmingii mitochondrion, complete genome",Actinopteri,16601,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_008108.png
12260,NC_024280,"Ceryle rudis mitochondrion, complete genome",Aves,17355,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024280.png
12261,NC_066902,"Entosphenus tridentatus mitochondrion, complete genome",Hyperoartia,16151,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_066902.png
12262,NC_049150,"Nemipterus hexodon mitochondrion, complete genome",Actinopteri,17115,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_049150.png
12263,NC_000875,"Anopheles quadrimaculatus A mitochondrion, complete genome",Insecta,15455,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_000875.png
12264,NC_023967,"Amphiprion clarkii mitochondrion, complete genome",Actinopteri,16976,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023967.png
12265,NC_052763,"Echiichthys vipera isolate DM355 mitochondrion, complete genome",Actinopteri,16924,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_052763.png
12266,NC_015644,"Porites okinawensis mitochondrion, complete genome",Anthozoa,18647,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015644.png
12267,NC_012616,"Apostichopus japonicus mitochondrion, complete genome",Holothuroidea,16099,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_012616.png
12268,NC_036344,"Gelochelidon nilotica mitochondrion, complete genome",Aves,16748,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_036344.png
12269,NC_026133,"Myrmica scabrinodis mitochondrion, complete genome",Insecta,15310,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026133.png
12270,NC_021643,"Ascaridia columbae mitochondrion, complete genome",Chromadorea,13931,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_021643.png
12271,NC_050876,"Hyphessobrycon herbertaxelrodi mitochondrion, complete genome",Actinopteri,17417,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_050876.png
12272,NC_047218,"Haloclava producta mitochondrion, complete genome",Anthozoa,17416,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_047218.png
12273,NC_042810,"Megymenum gracilicorne mitochondrion, complete genome",Insecta,15604,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_042810.png
12274,NC_035252,"Caenorhabditis afra mitochondrion, complete genome",Chromadorea,14245,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_035252.png
12275,NC_020588,"Perdix dauurica mitochondrion, complete genome",Aves,16695,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020588.png
12276,NC_054321,"Ochlerotatus nigrithorax isolate MI423 mitochondrion, complete genome",Insecta,15943,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_054321.png
12277,NC_058293,"Ostorhinchus fasciatus mitochondrion, complete genome",Actinopteri,16568,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_058293.png
12278,NC_026714,"Triplophysa strauchii mitochondrion, complete genome",Actinopteri,16590,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026714.png
12279,NC_024738,"Mya arenaria mitochondrion, complete genome",Bivalvia,17947,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024738.png
12280,NC_061687,"Creophilus maxillosus mitochondrion, complete genome",Insecta,17395,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_061687.png
12281,NC_023929,"Amphiporus formidabilis mitochondrion, complete genome",Enopla,14616,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023929.png
12282,NC_011956,"Meuschenia hippocrepis mitochondrion, complete genome",Actinopteri,16438,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_011956.png
12283,NC_018038,"Cyprinus carpio wuyuanensis x Carassius auratus mitochondrion, complete genome",Actinopteri,16580,TRUE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_018038.png
12284,NC_046850,"Stichaeus nozawae isolate SN17-11 voucher MIMB36617 mitochondrion, complete genome",Actinopteri,16530,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046850.png
12285,NC_057285,"Prionurus laticlavius voucher LSUMZ:Ichthyology:6789 mitochondrion, complete genome",Actinopteri,16531,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057285.png
12286,NC_027946,"Hemigrammus bleheri mitochondrial DNA, complete genome",Actinopteri,17021,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_027946.png
12287,NC_061640,"Sphragifera sigillata mitochondrion, complete genome",Insecta,15368,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_061640.png
12288,NC_046066,"Iassus dorsalis mitochondrion, complete genome",Insecta,15176,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046066.png
12289,NC_046707,"Salvelinus elgyticus isolate ELEL17_001 mitochondrion, complete genome",Actinopteri,16654,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046707.png
12290,NC_046401,"Microzoanthus occultus mitochondrion, complete genome",Anthozoa,21656,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046401.png
12291,HG992273,"Nymphalis polychloros genome assembly, organelle: mitochondrion",Insecta,15246,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/HG992273.png
12292,NC_066993,"Hemigrammus ocellifer mitochondrion, complete genome",Actinopteri,18141,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_066993.png
12293,NC_024604,"Suncus murinus mitochondrion, complete genome",Mammalia,17240,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024604.png
12294,NC_035608,"Phaner pallescens isolate KIR6.22 mitochondrion, complete genome",Mammalia,16577,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_035608.png
12295,NC_027102,"Corynactis californica mitochondrion, complete genome",Anthozoa,20715,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_027102.png
12296,NC_057534,"Lasiopodomys brandtii voucher LB01 mitochondrion, complete genome",Mammalia,16557,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057534.png
12297,NC_029381,"Tlacuatzin canescens mitochondrion, complete genome",Mammalia,16460,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_029381.png
12298,NC_060368,"Chouioia cunea mitochondrion, complete sequence",Insecta,14930,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_060368.png
12299,NC_018555,"Trematocranus placodon mitochondrion, complete genome",Actinopteri,16579,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_018555.png
12300,CP068254,"Homo sapiens isolate CHM13 mitochondrion, complete genome",Mammalia,16569,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/CP068254.png
12301,NC_037827,"Anopheles kompi clone SP69_22_5 mitochondrion, complete genome",Insecta,15505,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037827.png
12302,NC_052828,"Rhipicephalus decoloratus voucher KBF6 mitochondrion, complete genome",Arachnida,15268,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_052828.png
12303,NC_062784,"Rhinogobius lentiginis mitochondrion, complete genome",Actinopteri,16633,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062784.png
12304,NC_053917,"Phoenicurus frontalis mitochondrion, complete genome",Aves,16776,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053917.png
12305,NC_029240,"Palaemon gravieri mitochondrion, complete genome",Malacostraca,15740,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_029240.png
12306,NC_020733,"Ourebia ourebi isolate South mitochondrion, complete genome",Mammalia,16392,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020733.png
12307,NC_012433,"Blanus cinereus mitochondrion, complete genome",Lepidosauria,16969,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_012433.png
12308,NC_013567,"Alepocephalus bairdii mitochondrion, complete genome",Actinopteri,16637,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_013567.png
12309,NC_054230,"Anthenea aspera voucher SS-3103 mitochondrion, complete genome",Asteroidea,16298,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_054230.png
12310,NC_053050,"Leucopsar rothschildi mitochondrion, complete genome",Aves,16845,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053050.png
12311,NC_024551,"Triphysa phryne voucher ZW005 mitochondrion, complete genome",Insecta,15143,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024551.png
12312,NC_025605,"Loxops caeruleirostris mitochondrion, complete genome",Aves,16829,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025605.png
12313,NC_031627,"Clypeobarbus pleuropholis mitochondrial DNA, complete genome",Actinopteri,16570,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_031627.png
12314,NC_052710,"Hypostomus ancistroides voucher LaGEEvo - 1914 mitochondrion, complete genome",Actinopteri,16826,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_052710.png
12315,NC_032085,"Achalinus rufescens voucher HS14023 mitochondrion, complete genome",Lepidosauria,17339,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_032085.png
12316,NC_004400,"Hypoptychus dybowskii mitochondrion, complete genome",Actinopteri,16479,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_004400.png
12317,NC_046593,"Euspira gilva mitochondrion, complete genome",Gastropoda,15315,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046593.png
12318,NC_020726,"Nanger soemmerringii isolate AWWP mitochondrion, complete genome",Mammalia,16379,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020726.png
12319,NC_023971,"Trachypithecus cristatus mitochondrion, complete genome",Mammalia,16557,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023971.png
12320,NC_061412,"Anthus roseatus mitochondrion, complete genome",Aves,17299,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_061412.png
12321,LR962770,"Bos taurus genome assembly, organelle: mitochondrion",Mammalia,16341,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/LR962770.png
12322,NC_013433,"Carassius auratus x Megalobrama amblycephala pentaploid hybrid mitochondrion, complete genome",Actinopteri,16580,TRUE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_013433.png
12323,NC_031845,"Melophus lathami mitochondrion, complete genome",Aves,16799,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_031845.png
12324,NC_050252,"Eucidaris tribuloides isolate ETRI.00-1 mitochondrion, complete genome",Echinoidea,15803,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_050252.png
12325,NC_013628,"Stemonidium hypomelas mitochondrion, complete genome",Actinopteri,16566,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_013628.png
12326,NC_065844,"Strongylium pinfaense isolate CT6 mitochondrion, complete genome",Insecta,15812,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065844.png
12327,CM034530,"Muscidifurax raptorellus isolate AUXW-2020 mitochondrion, complete sequence, whole genome shotgun sequence",Insecta,24717,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM034530.png
12328,NC_016190,"Succinea putris mitochondrion, complete genome",Gastropoda,14092,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_016190.png
12329,NC_033889,"Aporia hippia mitochondrion, complete genome",Insecta,15154,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_033889.png
12330,NC_052808,"Zapornia atra mitochondrion, complete genome",Aves,16968,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_052808.png
12331,NC_039823,"Nemorilla maculosa mitochondrion, complete genome",Insecta,16638,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_039823.png
12332,NC_018094,"Thitarodes renzhiensis mitochondrion, complete genome",Insecta,16173,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_018094.png
12333,NC_018801,"Agelaius phoeniceus mitochondrion, complete genome",Aves,16775,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_018801.png
12334,NC_050889,"Trigonopterus triradiatus voucher MZB0029-m mitochondrion, complete genome",Insecta,16795,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_050889.png
12335,NC_012845,"Ilyocoris cimicoides mitochondrion, complete genome",Insecta,15209,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_012845.png
12336,NC_046437,"Pseudogastromyzon changtingensis changtingensis mitochondrion, complete genome",Actinopteri,16571,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046437.png
12337,NC_024184,"Trachinotus carolinus mitochondrion, complete genome",Actinopteri,16544,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024184.png
12338,FR997760,"Chrysoperla carnea genome assembly, organelle: mitochondrion",Insecta,16169,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/FR997760.png
12339,OV281099,"Erebia aethiops genome assembly, organelle: mitochondrion",Insecta,15201,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/OV281099.png
12340,NC_037783,"Toromys rhipidurus mitochondrion, complete genome",Mammalia,16683,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037783.png
12341,NC_054368,"Mirocaris indica mitochondrion, complete genome",Malacostraca,15922,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_054368.png
12342,NC_027183,"Seriola rivoliana mitochondrion, complete genome",Actinopteri,16530,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_027183.png
12343,NC_059932,"Zosterops japonicus mitochondrion, complete genome",Aves,17819,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_059932.png
12344,CM039064,"Lynx rufus isolate CCGP_SWC_20201006 ecotype Redwood Valley mitochondrion, complete sequence, whole genome shotgun sequence",Mammalia,17097,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM039064.png
12345,NC_051019,"Pachycephala philippinensis mitochondrion, complete genome",Aves,16893,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_051019.png
12346,NC_053831,"Hydrolagus mirabilis mitochondrion, complete genome",Chondrichthyes,19435,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053831.png
12347,NC_036488,"Anodonta cygnea mitochondrion, complete genome",Bivalvia,15613,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_036488.png
12348,NC_049858,"Ctenocephalides felis isolate EL2017-DRISC mitochondrion, complete genome",Insecta,20873,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_049858.png
12349,NC_028336,"Turnagra capensis mitochondrion, complete genome",Aves,16994,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028336.png
12350,NC_001131,"Lampetra fluviatilis mitochondrion, complete genome",Hyperoartia,16159,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_001131.png
12351,NC_012398,"Eretmochelys imbricata mitochondrion, complete genome",Hyperoartia,16478,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_012398.png
12352,NC_065809,"Culex vishnui mitochondrion, complete genome",Insecta,15587,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065809.png
12353,NC_047290,"Siniperca fortis mitochondrion, complete genome",Actinopteri,16495,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_047290.png
12354,NC_029491,"Lepidodesma languilati mitochondrion, complete genome",Bivalvia,15754,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_029491.png
12355,NC_061978,"Rhinolophus huananus voucher GD16002 mitochondrion, complete genome",Mammalia,16865,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_061978.png
12356,NC_023371,"Argas miniatus mitochondrion, complete genome",Arachnida,14416,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023371.png
12357,NC_024068,"Jacana spinosa voucher STRI:BC3332 mitochondrion, complete genome",Aves,17079,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024068.png
12358,NC_037863,"Bhutanitis mansfieldi mitochondrion, complete genome",Insecta,14994,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037863.png
12359,NC_036360,"Dorypteryx domestica mitochondrion, complete genome",Insecta,18512,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_036360.png
12360,OX122888,"Eristalinus sepulchralis genome assembly, organelle: mitochondrion",Insecta,15960,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/OX122888.png
12361,NC_026725,"Trichogaster leerii mitochondrion, complete genome",Actinopteri,16454,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026725.png
12362,NC_045231,"Reticulitermes tibialis mitochondrion, complete genome",Insecta,14990,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_045231.png
12363,NC_024533,"Pavo cristatus mitochondrion, complete genome",Aves,16686,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024533.png
12364,NC_035308,"Zeylanicobdella arugamensis mitochondrion, complete genome",Clitellata,16161,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_035308.png
12365,NC_021385,"Osteochilus salsburyi mitochondrion, complete genome",Actinopteri,16599,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_021385.png
12366,LC521855,"Teleogryllus occipitalis mitochondrial DNA, complete genome",Insecta,15501,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/LC521855.png
12367,NC_056405,"Percina peltata voucher F19-142 mitochondrion, complete genome",Actinopteri,16624,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_056405.png
12368,NC_046911,"Epomops dobsonii voucher SMF-91296 mitochondrion, complete genome",Mammalia,16543,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046911.png
12369,NC_015231,"Ostrea denselamellosa mitochondrion, complete genome",Bivalvia,16277,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015231.png
12370,NC_027595,"Holacanthus ciliaris voucher 279 mitochondrion, complete genome",Actinopteri,16606,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_027595.png
12371,NC_022717,"Cobitis lutheri mitochondrial DNA, complete genome",Actinopteri,16639,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_022717.png
12372,NC_015541,"Luciosoma bleekeri mitochondrion, complete genome",Actinopteri,16532,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015541.png
12373,NC_046386,"Gangesia oligonchis mitochondrion, complete genome",Cestoda,13958,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046386.png
12374,NC_060848,"Sinocyclocheilus angustiporus voucher GZNU20190504001 mitochondrion, complete genome",Actinopteri,16587,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_060848.png
12375,NC_056922,"Kalasha nativa mitochondrion, complete genome",Insecta,15716,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_056922.png
12376,NC_037695,"Charybdis bimaculata mitochondrion, complete genome",Malacostraca,15714,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037695.png
12377,NC_046027,"Blattisocius tarsalis mitochondrion, complete genome",Arachnida,16454,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046027.png
12378,NC_026716,"Fruhstorferiola kulinga voucher FruKul2014 mitochondrion, complete genome",Insecta,15655,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026716.png
12379,NC_063969,"Singara diversalis mitochondrion, complete genome",Insecta,14489,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_063969.png
12380,NC_030316,"Schyzocotyle acheilognathi isolate CH1052 mitochondrion, complete genome",Cestoda,13903,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_030316.png
12381,NC_037708,"Halichoeres hartzfeldii mitochondrion, complete genome",Actinopteri,16481,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037708.png
12382,NC_026029,"Ara glaucogularis mitochondrion, complete genome",Aves,16983,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026029.png
12383,NC_033549,"Retroculus lapidifer mitochondrion, complete genome",Actinopteri,16537,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_033549.png
12384,NC_042423,"Sanguinolaria ovalis mitochondrion, complete genome",Bivalvia,16460,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_042423.png
12385,NC_018559,"Pseudotropheus crabro mitochondrion, complete genome",Actinopteri,16584,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_018559.png
12386,NC_022191,"Microphysogobio longidorsalis mitochondrion, complete genome",Actinopteri,16603,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_022191.png
12387,NC_026699,"Darthula hardwickii mitochondrion, complete genome",Insecta,15355,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026699.png
12388,NC_065085,"Praomys morio voucher MSP5 mitochondrion, complete genome",Mammalia,16251,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065085.png
12389,NC_038130,"Microhyla mixtura mitochondrion, complete genome",Amphibia,16729,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_038130.png
12390,NC_036060,"Scaphirhynchus suttkusi isolate NFWFLH10433 mitochondrion, complete genome",Actinopteri,16495,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_036060.png
12391,NC_022921,"Pallisentis celatus mitochondrion, complete genome",Eoacanthocephala,13855,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_022921.png
12392,NC_065750,"Chionomys nivalis voucher 386 mitochondrion, complete genome",Mammalia,16295,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065750.png
12393,NC_039689,"Dichotomius schiffleri mitochondrion, complete genome",Insecta,14802,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_039689.png
12394,NC_017872,"Cylindrus obtusus mitochondrion, complete genome",Gastropoda,14610,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_017872.png
12395,NC_020789,"Rupicapra pyrenaica mitochondrion, complete genome",Mammalia,16438,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020789.png
12396,NC_065401,"Eothenomys eleusis mitochondrion, complete genome",Mammalia,16419,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065401.png
12397,NC_020360,"Schizothorax wangchiachii mitochondrion, complete genome",Actinopteri,16593,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020360.png
12398,NC_037808,"Anopheles strodei clone MG27_108 mitochondrion, complete genome",Insecta,15388,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037808.png
12399,NC_013578,"Lucanus mazama mitochondrion, complete genome",Insecta,15261,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_013578.png
12400,NC_008089,"Onychodactylus fischeri mitochondrion, complete genome",Amphibia,16456,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_008089.png
12401,NC_016184,"Euphausia pacifica mitochondrion, complete genome",Malacostraca,16898,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_016184.png
12402,NC_015799,"Abidama producta mitochondrion, complete genome",Insecta,15277,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015799.png
12403,NC_026919,"Selenotoca multifasciata mitochondrion, complete genome",Actinopteri,16646,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026919.png
12404,NC_017607,"Sternotherus carinatus mitochondrion, complete genome",Actinopteri,16554,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_017607.png
12405,NC_050017,"Sciurus pucheranii voucher USNM293776 mitochondrion, complete genome",Mammalia,16504,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_050017.png
12406,NC_041158,"Upogebia bowerbankii voucher NMV J53465 mitochondrion, complete genome",Malacostraca,15836,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_041158.png
12407,NC_030717,"Anopheles janconnae mitochondrion, complete genome",Insecta,15425,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_030717.png
12408,NC_016117,"Mnemiopsis leidyi mitochondrion, complete genome",Tentaculata,10326,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_016117.png
12409,NC_015984,"Lepomis macrochirus mitochondrion, complete genome",Actinopteri,16489,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015984.png
12410,LR989948,"Pieris brassicae genome assembly, organelle: mitochondrion",Insecta,15324,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/LR989948.png
12411,NC_006892,"Leptorhynchoides thecatus mitochondrion, complete genome",Palaeacanthocephala,13888,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_006892.png
12412,NC_015640,"Fungiacyathus stephanus mitochondrion, complete genome",Anthozoa,19381,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015640.png
12413,NC_052914,"Spondylis buprestoides mitochondrion, complete genome",Insecta,15837,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_052914.png
12414,NC_012709,"Anyperodon leucogrammicus mitochondrion, complete genome",Actinopteri,16616,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_012709.png
12415,NC_020327,"Sinibotia superciliaris haplotype SS1 mitochondrion, complete genome",Actinopteri,16572,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020327.png
12416,NC_007402,"Xenopeltis unicolor mitochondrion, complete genome",Lepidosauria,18872,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_007402.png
12417,NC_020727,"Neotragus batesi isolate CAR86 mitochondrion, complete genome",Mammalia,16389,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020727.png
12418,NC_028562,"Chaetophractus villosus voucher ISEM_T-NP390 mitochondrion, complete genome",Mammalia,16796,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028562.png
12419,NC_039739,"Ornebius fuscicercis mitochondrion, complete genome",Insecta,16368,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_039739.png
12420,NC_008644,"Hemibarbus barbus mitochondrion, complete genome",Actinopteri,16681,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_008644.png
12421,NC_037174,"Sorex sinalis mitochondrion, complete genome",Mammalia,17216,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037174.png
12422,NC_046559,"Filchnerella tenggerensis mitochondrion, complete genome",Insecta,15659,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046559.png
12423,NC_059856,"Echinogorgia reticulata mitochondrion, complete genome",Anthozoa,19445,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_059856.png
12424,NC_057250,"Turdus ruficollis mitochondrion, complete genome",Aves,16737,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057250.png
12425,NC_029220,"Xenoturbella profunda mitochondrion, complete genome",Aves,15403,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_029220.png
